row_id,order_id,product_id,sales,quantity,discount,profit,profit_margin,is_loss,sales_per_unit
425,CA-2017-155705,FUR-CH-10000015,866.4,4,0,225.264,0.26,FALSE,216.6
827,CA-2017-126956,OFF-FA-10002280,35,7,0,16.8,0.48,FALSE,5
828,CA-2017-126956,OFF-SU-10000381,37.24,4,0,10.7996,0.29,FALSE,9.31
829,CA-2017-126956,OFF-EN-10004459,15.28,2,0,7.4872,0.49,FALSE,7.64
3335,US-2017-109253,OFF-AR-10000203,17.12,4,0,4.9648,0.29,FALSE,4.28
3336,US-2017-109253,TEC-PH-10004667,431.968,4,0.2,37.7972,0.0875,FALSE,107.992
3337,US-2017-109253,FUR-FU-10000193,129.92,4,0,10.3936,0.08,FALSE,32.48
3338,US-2017-109253,FUR-TA-10001539,568.728,3,0.2,28.4364,0.05,FALSE,189.576
3339,US-2017-109253,OFF-BI-10000962,117.144,9,0.2,42.4647,0.3625,FALSE,13.016
3340,US-2017-109253,OFF-AP-10002867,203.52,3,0,54.9504,0.27,FALSE,67.84
3341,US-2017-109253,OFF-LA-10001158,51.75,5,0,24.84,0.48,FALSE,10.35
3604,CA-2017-112956,OFF-PA-10000357,277.4,5,0,133.152,0.48,FALSE,55.48
3605,CA-2017-112956,FUR-FU-10003976,25.16,2,0,8.5544,0.34,FALSE,12.58
3606,CA-2017-112956,FUR-FU-10004960,91.92,4,0,31.2528,0.34,FALSE,22.98
6416,CA-2017-144750,OFF-PA-10003395,83.88,1,0.2,29.358,0.35,FALSE,83.88
8040,CA-2017-121489,FUR-CH-10004698,388.704,6,0.2,38.8704,0.1,FALSE,64.784
8041,CA-2017-121489,OFF-ST-10000025,572.58,6,0,34.3548,0.06,FALSE,95.43
8042,CA-2017-121489,TEC-AC-10000682,33.18,2,0,11.613,0.35,FALSE,16.59
9270,US-2017-102183,OFF-BI-10003476,32.088,7,0.2,11.2308,0.35,FALSE,4.584
9271,US-2017-102183,OFF-BI-10001359,4305.552,6,0.2,1453.1238,0.3375,FALSE,717.592
9901,CA-2017-117646,OFF-ST-10000036,237.096,3,0.2,20.7459,0.0875,FALSE,79.032
9902,CA-2017-117646,FUR-FU-10001037,22.752,3,0.2,7.11,0.3125,FALSE,7.584
9903,CA-2017-117646,OFF-PA-10001950,6.672,1,0.2,2.085,0.3125,FALSE,6.672
5235,CA-2017-131037,FUR-TA-10001768,210.008,1,0.2,2.6251,0.0125,FALSE,210.008
6105,US-2017-132381,FUR-TA-10002356,314.532,2,0.4,-83.8752,-0.266666667,TRUE,157.266
4298,CA-2017-129021,TEC-PH-10001459,4367.896,13,0.2,327.5922,0.075,FALSE,335.992
4299,CA-2017-129021,OFF-PA-10000241,49.568,2,0.2,15.49,0.3125,FALSE,24.784
4300,CA-2017-129021,OFF-AP-10003040,161.376,6,0.2,12.1032,0.075,FALSE,26.896
4301,CA-2017-129021,FUR-FU-10001852,2.784,2,0.2,0.4176,0.15,FALSE,1.392
4302,CA-2017-129021,OFF-PA-10000141,8.72,5,0.2,2.943,0.3375,FALSE,1.744
5403,CA-2017-123043,OFF-BI-10003910,24.672,4,0.2,7.71,0.3125,FALSE,6.168
5404,CA-2017-123043,OFF-BI-10000138,3.744,1,0.2,1.3104,0.35,FALSE,3.744
6025,CA-2017-139717,OFF-AP-10000938,646.272,8,0.2,64.6272,0.1,FALSE,80.784
6026,CA-2017-139717,OFF-PA-10002195,10.368,2,0.2,3.7584,0.3625,FALSE,5.184
875,CA-2017-114636,OFF-PA-10001790,192.16,5,0.2,67.256,0.35,FALSE,38.432
1483,CA-2017-101210,OFF-AR-10003560,9.728,2,0.2,1.7024,0.175,FALSE,4.864
1484,CA-2017-101210,OFF-PA-10000130,3.424,1,0.2,1.07,0.3125,FALSE,3.424
7914,US-2017-105697,OFF-ST-10003996,25.696,2,0.2,1.9272,0.075,FALSE,12.848
8635,CA-2017-159793,FUR-BO-10001798,130.98,2,0.5,-89.0664,-0.68,TRUE,65.49
2717,CA-2017-128475,TEC-AC-10000158,71.98,2,0,15.1158,0.21,FALSE,35.99
8129,CA-2017-157350,FUR-FU-10000222,64.96,5,0.6,-43.848,-0.675,TRUE,12.992
9585,CA-2017-132584,OFF-ST-10000344,53.72,4,0,13.9672,0.26,FALSE,13.43
378,US-2017-134481,FUR-TA-10004915,1488.424,7,0.3,-297.6848,-0.2,TRUE,212.632
1796,US-2017-139465,OFF-ST-10002352,63.84,8,0,16.5984,0.26,FALSE,7.98
1797,US-2017-139465,TEC-PH-10000455,347.97,3,0,100.9113,0.29,FALSE,115.99
1798,US-2017-139465,OFF-BI-10003910,37.008,6,0.2,11.565,0.3125,FALSE,6.168
2918,CA-2017-155047,OFF-AR-10003338,5.952,1,0.2,0.372,0.0625,FALSE,5.952
3382,US-2017-162208,OFF-EN-10004030,2.896,1,0.2,0.9774,0.3375,FALSE,2.896
3748,CA-2017-161956,FUR-FU-10002937,198.46,2,0,99.23,0.5,FALSE,99.23
3749,CA-2017-161956,OFF-AP-10001242,321.92,4,0,96.576,0.3,FALSE,80.48
3750,CA-2017-161956,TEC-CO-10001571,879.984,2,0.2,329.994,0.375,FALSE,439.992
3751,CA-2017-161956,OFF-SU-10002503,28.4,5,0,8.236,0.29,FALSE,5.68
3752,CA-2017-161956,FUR-CH-10004886,230.28,3,0.2,23.028,0.1,FALSE,76.76
3753,CA-2017-161956,OFF-PA-10001289,116.28,3,0,56.9772,0.49,FALSE,38.76
3754,CA-2017-161956,OFF-BI-10003650,841.568,2,0.2,294.5488,0.35,FALSE,420.784
3755,CA-2017-161956,OFF-ST-10001370,354.9,5,0,17.745,0.05,FALSE,70.98
4340,CA-2017-133501,OFF-PA-10004888,5.184,1,0.2,1.8144,0.35,FALSE,5.184
8576,CA-2017-101273,OFF-AP-10000804,14.336,4,0.2,0.896,0.0625,FALSE,3.584
8935,CA-2017-130036,OFF-PA-10000528,12.672,3,0.2,3.96,0.3125,FALSE,4.224
8936,CA-2017-130036,TEC-AC-10001908,1119.888,14,0.2,209.979,0.1875,FALSE,79.992
9386,CA-2017-163097,FUR-FU-10004973,120.576,8,0.2,33.1584,0.275,FALSE,15.072
2483,CA-2017-126067,TEC-PH-10000912,35.168,4,0.2,11.4296,0.325,FALSE,8.792
2484,CA-2017-126067,FUR-TA-10000617,1137.75,5,0,250.305,0.22,FALSE,227.55
2485,CA-2017-126067,OFF-BI-10001658,99.68,5,0.2,32.396,0.325,FALSE,19.936
2486,CA-2017-126067,OFF-AR-10003856,5.56,2,0,1.4456,0.26,FALSE,2.78
3923,CA-2017-146920,OFF-PA-10002479,25.344,6,0.2,7.92,0.3125,FALSE,4.224
3924,CA-2017-146920,OFF-PA-10001461,26.72,5,0.2,9.352,0.35,FALSE,5.344
4598,US-2017-169502,OFF-SU-10004115,21.81,3,0,5.8887,0.27,FALSE,7.27
4599,US-2017-169502,OFF-AP-10001947,91.6,5,0,26.564,0.29,FALSE,18.32
1942,CA-2017-144064,OFF-LA-10004544,47.36,4,0.2,17.76,0.375,FALSE,11.84
1943,CA-2017-144064,OFF-ST-10004507,27.44,2,0.2,2.401,0.0875,FALSE,13.72
1944,CA-2017-144064,OFF-BI-10002012,3.24,9,0.8,-5.184,-1.6,TRUE,0.36
4238,CA-2017-104024,OFF-AR-10001972,9.408,7,0.2,0.7056,0.075,FALSE,1.344
8116,CA-2017-101014,FUR-FU-10003374,148.02,3,0,41.4456,0.28,FALSE,49.34
1532,CA-2017-159884,OFF-ST-10000344,10.744,1,0.2,0.8058,0.075,FALSE,10.744
1533,CA-2017-159884,OFF-FA-10000585,8.376,3,0.2,2.7222,0.325,FALSE,2.792
2842,US-2017-135062,OFF-PA-10000100,229.544,7,0.2,83.2097,0.3625,FALSE,32.792
3655,CA-2017-133004,OFF-AP-10002439,638.73,9,0,166.0698,0.26,FALSE,70.97
4990,CA-2017-107321,OFF-BI-10004022,6.672,3,0.2,2.1684,0.325,FALSE,2.224
4991,CA-2017-107321,TEC-PH-10002200,689.408,4,0.2,77.5584,0.1125,FALSE,172.352
5610,CA-2017-117198,TEC-AC-10003033,659.9,2,0,217.767,0.33,FALSE,329.95
6406,CA-2017-154074,FUR-CH-10002331,569.568,2,0.2,7.1196,0.0125,FALSE,284.784
6407,CA-2017-154074,OFF-ST-10002370,149.73,7,0,43.4217,0.29,FALSE,21.39
7064,CA-2017-127712,OFF-SU-10002522,6.208,2,0.2,0.6984,0.1125,FALSE,3.104
9664,CA-2017-132619,OFF-ST-10001511,193.95,3,0,9.6975,0.05,FALSE,64.65
3231,CA-2017-131625,FUR-FU-10004960,114.9,5,0,39.066,0.34,FALSE,22.98
4332,CA-2017-107909,TEC-AC-10001998,19.99,1,0,6.7966,0.34,FALSE,19.99
4333,CA-2017-107909,OFF-BI-10003476,22.92,5,0.2,8.022,0.35,FALSE,4.584
4723,US-2017-135230,OFF-AR-10001166,7.58,1,0,2.9562,0.39,FALSE,7.58
5220,CA-2017-145653,FUR-CH-10004875,498.26,7,0,134.5302,0.27,FALSE,71.18
9031,CA-2017-128041,OFF-AP-10001005,314.6,4,0,103.818,0.33,FALSE,78.65
9032,CA-2017-128041,FUR-TA-10002607,283.56,4,0,45.3696,0.16,FALSE,70.89
702,CA-2017-114552,FUR-FU-10002960,15.072,3,0.2,4.1448,0.275,FALSE,5.024
910,CA-2017-137596,TEC-PH-10001494,1199.8,4,0,323.946,0.27,FALSE,299.95
911,CA-2017-137596,TEC-AC-10004666,1928.78,7,0,829.3754,0.43,FALSE,275.54
912,CA-2017-137596,OFF-ST-10003816,352.38,2,0,81.0474,0.23,FALSE,176.19
933,CA-2017-114216,OFF-PA-10002195,12.192,3,0.2,4.1148,0.3375,FALSE,4.064
1266,CA-2017-110380,OFF-AR-10000422,6.57,3,0,1.7739,0.27,FALSE,2.19
1947,CA-2017-157987,OFF-AR-10000658,23.1,2,0,6.468,0.28,FALSE,11.55
1948,CA-2017-157987,FUR-FU-10001196,11.54,2,0,3.462,0.3,FALSE,5.77
1949,CA-2017-157987,FUR-TA-10001889,254.526,1,0.4,-93.3262,-0.366666667,TRUE,254.526
1950,CA-2017-157987,OFF-AP-10000358,12.98,1,0,3.7642,0.29,FALSE,12.98
1951,CA-2017-157987,OFF-BI-10004970,26.432,8,0.2,8.9208,0.3375,FALSE,3.304
1952,CA-2017-157987,TEC-PH-10003885,197.97,3,0,57.4113,0.29,FALSE,65.99
1953,CA-2017-157987,OFF-LA-10001641,18.9,6,0,9.072,0.48,FALSE,3.15
1954,CA-2017-157987,FUR-CH-10003379,1282.41,5,0.1,213.735,0.166666667,FALSE,256.482
1955,CA-2017-157987,OFF-AR-10004582,4.92,3,0,2.214,0.45,FALSE,1.64
1956,CA-2017-157987,TEC-AC-10002842,238,2,0,38.08,0.16,FALSE,119
1957,CA-2017-157987,TEC-AC-10000109,167.97,3,0,40.3128,0.24,FALSE,55.99
1958,CA-2017-157987,OFF-PA-10003893,17.12,4,0,7.704,0.45,FALSE,4.28
3934,CA-2017-123001,OFF-AR-10001919,9.4,5,0,2.726,0.29,FALSE,1.88
3935,CA-2017-123001,OFF-LA-10004544,74,5,0,37,0.5,FALSE,14.8
3936,CA-2017-123001,TEC-PH-10003484,201.584,2,0.2,12.599,0.0625,FALSE,100.792
6680,CA-2017-145037,OFF-ST-10000918,10.9,1,0,2.834,0.26,FALSE,10.9
6681,CA-2017-145037,OFF-PA-10000157,79.92,4,0,37.5624,0.47,FALSE,19.98
6682,CA-2017-145037,OFF-PA-10002499,146.82,3,0,73.41,0.5,FALSE,48.94
6903,CA-2017-111220,OFF-FA-10002280,16,4,0.2,5.6,0.35,FALSE,4
6904,CA-2017-111220,OFF-AP-10003278,5.588,2,0.8,-15.0876,-2.7,TRUE,2.794
6905,CA-2017-111220,OFF-ST-10003994,235.92,5,0.2,-44.235,-0.1875,TRUE,47.184
7223,CA-2017-113075,TEC-AC-10003441,40.68,3,0.2,-7.119,-0.175,TRUE,13.56
7440,US-2017-163657,OFF-BI-10000138,18.72,5,0.2,6.552,0.35,FALSE,3.744
7441,US-2017-163657,FUR-TA-10004607,236.528,2,0.2,-2.9566,-0.0125,TRUE,118.264
9262,CA-2017-111388,FUR-CH-10003061,215.976,3,0.2,-2.6997,-0.0125,TRUE,71.992
9274,CA-2017-146983,OFF-BI-10003650,1577.94,3,0,757.4112,0.48,FALSE,525.98
9284,CA-2017-102218,OFF-LA-10002475,11.696,2,0.2,3.9474,0.3375,FALSE,5.848
9847,CA-2017-169327,OFF-AP-10001492,43.1,5,0,11.206,0.26,FALSE,8.62
9848,CA-2017-169327,FUR-FU-10004188,511.5,5,0,132.99,0.26,FALSE,102.3
9849,CA-2017-169327,OFF-BI-10004330,147.92,5,0.2,46.225,0.3125,FALSE,29.584
537,US-2017-122637,OFF-BI-10002429,42.616,7,0.8,-68.1856,-1.6,TRUE,6.088
712,CA-2017-146136,OFF-EN-10001219,24.448,4,0.2,8.8624,0.3625,FALSE,6.112
3587,CA-2017-161823,OFF-AR-10002053,5.96,2,0,1.6688,0.28,FALSE,2.98
5636,CA-2017-123022,OFF-BI-10002225,82.56,5,0.2,28.896,0.35,FALSE,16.512
5637,CA-2017-123022,TEC-AC-10000474,284.97,3,0,85.491,0.3,FALSE,94.99
5826,CA-2017-161067,OFF-PA-10000418,419.4,4,0,201.312,0.48,FALSE,104.85
5827,CA-2017-161067,FUR-CH-10004626,90.801,1,0.1,14.1246,0.155555556,FALSE,90.801
5828,CA-2017-161067,FUR-CH-10004860,181.764,2,0.1,-8.0784,-0.044444444,TRUE,90.882
5829,CA-2017-161067,OFF-AR-10003251,5.56,2,0,2.224,0.4,FALSE,2.78
5859,US-2017-153255,FUR-BO-10004218,239.666,2,0.15,14.098,0.058823529,FALSE,119.833
6351,CA-2017-161557,FUR-FU-10004622,108.4,5,0.6,-105.69,-0.975,TRUE,21.68
7322,CA-2017-167626,OFF-PA-10003424,8.904,3,0.2,3.339,0.375,FALSE,2.968
7323,CA-2017-167626,TEC-AC-10004353,100.8,2,0.2,21.42,0.2125,FALSE,50.4
1496,CA-2017-152485,OFF-AR-10003759,10.192,7,0.2,3.185,0.3125,FALSE,1.456
1497,CA-2017-152485,OFF-ST-10004950,16.784,1,0.2,-0.2098,-0.0125,TRUE,16.784
1498,CA-2017-152485,OFF-AR-10001940,13.12,5,0.2,3.772,0.2875,FALSE,2.624
1556,CA-2017-120761,TEC-AC-10000171,91.96,4,0,39.5428,0.43,FALSE,22.99
2478,CA-2017-102750,FUR-TA-10000198,1322.352,3,0.2,-99.1764,-0.075,TRUE,440.784
3080,CA-2017-101182,OFF-PA-10001800,12.96,2,0,6.2208,0.48,FALSE,6.48
3081,CA-2017-101182,TEC-PH-10003589,43.176,3,0.2,15.1116,0.35,FALSE,14.392
3513,CA-2017-140326,FUR-BO-10000112,825.174,9,0.3,-117.882,-0.142857143,TRUE,91.686
3514,CA-2017-140326,OFF-PA-10004041,17.76,3,0.2,5.55,0.3125,FALSE,5.92
3515,CA-2017-140326,OFF-AR-10001149,6.912,3,0.2,0.864,0.125,FALSE,2.304
3561,CA-2017-109757,OFF-AR-10002335,8.256,4,0.2,0.6192,0.075,FALSE,2.064
3562,CA-2017-109757,OFF-BI-10004001,25.56,5,0.7,-20.448,-0.8,TRUE,5.112
3563,CA-2017-109757,OFF-BI-10001634,4.368,2,0.7,-3.0576,-0.7,TRUE,2.184
3564,CA-2017-109757,OFF-PA-10000007,11.52,4,0.2,3.744,0.325,FALSE,2.88
3618,CA-2017-141929,OFF-BI-10004632,487.984,2,0.2,152.495,0.3125,FALSE,243.992
3619,CA-2017-141929,TEC-PH-10002185,5.56,1,0.2,1.7375,0.3125,FALSE,5.56
3620,CA-2017-141929,OFF-ST-10002974,217.85,5,0,65.355,0.3,FALSE,43.57
4121,CA-2017-117394,TEC-AC-10000199,19.04,4,0.2,-1.428,-0.075,TRUE,4.76
4297,CA-2017-117261,OFF-ST-10000419,54.32,4,0,0.5432,0.01,FALSE,13.58
5459,CA-2017-116680,OFF-BI-10004022,13.344,6,0.2,4.3368,0.325,FALSE,2.224
5460,CA-2017-116680,FUR-TA-10001771,1478.272,8,0.2,92.392,0.0625,FALSE,184.784
6724,US-2017-166394,OFF-FA-10001843,14.82,6,0,6.9654,0.47,FALSE,2.47
7104,CA-2017-147410,OFF-ST-10003805,421.1,2,0,105.275,0.25,FALSE,210.55
7304,US-2017-117450,FUR-CH-10003817,97.184,2,0.2,6.074,0.0625,FALSE,48.592
7305,US-2017-117450,OFF-PA-10000289,10.368,2,0.2,3.6288,0.35,FALSE,5.184
7918,CA-2017-100783,OFF-AR-10000380,30.384,1,0.2,3.798,0.125,FALSE,30.384
8386,CA-2017-137582,OFF-BI-10001757,11.808,3,0.2,4.1328,0.35,FALSE,3.936
9129,US-2017-147655,OFF-BI-10002931,88.074,7,0.7,-58.716,-0.666666667,TRUE,12.582
1562,CA-2017-107293,OFF-AR-10003732,2.78,1,0,0.7228,0.26,FALSE,2.78
3488,CA-2017-120705,OFF-ST-10001522,147.184,2,0.2,-29.4368,-0.2,TRUE,73.592
8197,CA-2017-102736,TEC-AC-10004568,89.568,4,0.2,-1.1196,-0.0125,TRUE,22.392
8198,CA-2017-102736,OFF-AR-10001897,71.96,5,0.2,7.196,0.1,FALSE,14.392
8199,CA-2017-102736,OFF-PA-10001800,15.552,3,0.2,5.4432,0.35,FALSE,5.184
533,US-2017-129441,FUR-FU-10000448,47.94,3,0,2.397,0.05,FALSE,15.98
2099,CA-2017-124401,OFF-ST-10000649,37.68,3,0.2,2.355,0.0625,FALSE,12.56
2100,CA-2017-124401,TEC-AC-10002926,279.944,7,0.2,80.4839,0.2875,FALSE,39.992
2569,CA-2017-148929,OFF-ST-10003282,478.08,8,0,133.8624,0.28,FALSE,59.76
3358,CA-2017-100335,OFF-PA-10001685,73.008,9,0.2,26.4654,0.3625,FALSE,8.112
3567,CA-2017-103877,OFF-BI-10003650,1577.94,3,0,757.4112,0.48,FALSE,525.98
4085,CA-2017-163692,OFF-BI-10003291,7.857,3,0.7,-6.0237,-0.766666667,TRUE,2.619
4152,CA-2017-100160,OFF-LA-10002475,29.24,5,0.2,9.8685,0.3375,FALSE,5.848
4153,CA-2017-100160,OFF-PA-10003072,15.552,3,0.2,5.4432,0.35,FALSE,5.184
4154,CA-2017-100160,OFF-EN-10001509,4.896,3,0.2,1.6524,0.3375,FALSE,1.632
5280,US-2017-104094,TEC-AC-10002134,13.48,1,0,1.8872,0.14,FALSE,13.48
5547,CA-2017-151008,FUR-FU-10002396,25.16,2,0,10.5672,0.42,FALSE,12.58
5548,CA-2017-151008,TEC-PH-10002807,126.56,4,0.2,47.46,0.375,FALSE,31.64
6005,CA-2017-107244,FUR-FU-10002597,19.76,4,0,8.2992,0.42,FALSE,4.94
7141,CA-2017-128783,TEC-AC-10002473,113.52,4,0,46.5432,0.41,FALSE,28.38
7142,CA-2017-128783,FUR-FU-10003623,135.3,5,0,37.884,0.28,FALSE,27.06
8125,US-2017-150070,FUR-CH-10004860,161.568,2,0.2,-28.2744,-0.175,TRUE,80.784
8211,CA-2017-128769,OFF-AP-10001271,81.568,2,0.2,7.1372,0.0875,FALSE,40.784
9327,US-2017-130687,FUR-FU-10004053,80.96,4,0,34.8128,0.43,FALSE,20.24
9328,US-2017-130687,TEC-PH-10002033,455.712,2,0.2,34.1784,0.075,FALSE,227.856
9329,US-2017-130687,OFF-AR-10004260,25.98,1,0,7.2744,0.28,FALSE,25.98
9539,US-2017-169488,OFF-PA-10002659,16.9,5,0,7.774,0.46,FALSE,3.38
9540,US-2017-169488,OFF-PA-10000157,39.96,2,0,18.7812,0.47,FALSE,19.98
1714,US-2017-124968,FUR-TA-10004289,765.625,7,0.5,-566.5625,-0.74,TRUE,109.375
3127,CA-2017-149895,TEC-PH-10002200,258.528,2,0.4,-47.3968,-0.183333333,TRUE,129.264
3657,CA-2017-158036,TEC-AC-10002558,9.096,1,0.2,1.7055,0.1875,FALSE,9.096
4529,CA-2017-152856,TEC-AC-10004864,116.832,4,0.2,33.5892,0.2875,FALSE,29.208
5768,CA-2017-126396,TEC-AC-10003116,85.2,6,0.2,20.235,0.2375,FALSE,14.2
6649,US-2017-124779,OFF-BI-10002429,42.616,7,0.8,-68.1856,-1.6,TRUE,6.088
6650,US-2017-124779,TEC-CO-10001943,319.984,2,0.2,107.9946,0.3375,FALSE,159.992
6651,US-2017-124779,OFF-FA-10004854,45.92,5,0.2,15.498,0.3375,FALSE,9.184
6652,US-2017-124779,FUR-FU-10001095,21.184,2,0.6,-11.6512,-0.55,TRUE,10.592
6653,US-2017-124779,OFF-PA-10000061,20.736,4,0.2,7.2576,0.35,FALSE,5.184
6654,US-2017-124779,FUR-CH-10003535,213.43,5,0.3,-39.637,-0.185714286,TRUE,42.686
8325,CA-2017-144456,OFF-ST-10001321,61.68,5,0.2,5.397,0.0875,FALSE,12.336
8326,CA-2017-144456,TEC-PH-10001750,158.376,3,0.2,13.8579,0.0875,FALSE,52.792
8620,CA-2017-132437,OFF-ST-10001031,65.12,4,0,16.9312,0.26,FALSE,16.28
1213,US-2017-118087,FUR-CH-10004860,141.372,2,0.3,-48.4704,-0.342857143,TRUE,70.686
1214,US-2017-118087,OFF-BI-10002432,3.036,2,0.7,-2.3276,-0.766666667,TRUE,1.518
1215,US-2017-118087,OFF-BI-10000069,4.503,1,0.7,-3.6024,-0.8,TRUE,4.503
1216,US-2017-118087,OFF-AR-10003602,4.672,1,0.2,1.5768,0.3375,FALSE,4.672
1217,US-2017-118087,TEC-AC-10004469,95.88,3,0.2,28.764,0.3,FALSE,31.96
1218,US-2017-118087,FUR-FU-10001867,17.024,2,0.2,1.7024,0.1,FALSE,8.512
1219,US-2017-118087,TEC-AC-10003174,258.696,3,0.2,64.674,0.25,FALSE,86.232
1220,US-2017-118087,TEC-PH-10002200,1931.958,7,0.4,-386.3916,-0.2,TRUE,275.994
2400,CA-2017-147361,OFF-ST-10001809,628.81,7,0,12.5762,0.02,FALSE,89.83
2401,CA-2017-147361,OFF-ST-10002214,56.45,5,0,14.677,0.26,FALSE,11.29
4623,CA-2017-147228,OFF-SU-10001225,8.832,3,0.2,-1.9872,-0.225,TRUE,2.944
4624,CA-2017-147228,OFF-PA-10000357,177.536,4,0.2,62.1376,0.35,FALSE,44.384
4625,CA-2017-147228,OFF-ST-10000046,258.48,2,0.2,-3.231,-0.0125,TRUE,129.24
4626,CA-2017-147228,FUR-FU-10000023,14.136,3,0.2,4.2408,0.3,FALSE,4.712
5217,US-2017-159562,OFF-EN-10000461,17.48,2,0,8.2156,0.47,FALSE,8.74
5442,CA-2017-155929,OFF-PA-10000859,6.368,2,0.2,2.388,0.375,FALSE,3.184
5579,CA-2017-137498,OFF-AR-10003829,6.56,2,0,1.9024,0.29,FALSE,3.28
5580,CA-2017-137498,FUR-CH-10003833,243.92,5,0.2,-15.245,-0.0625,TRUE,48.784
5581,CA-2017-137498,OFF-PA-10000143,47.52,9,0,22.8096,0.48,FALSE,5.28
5895,CA-2017-100825,OFF-ST-10003123,99.87,3,0,23.9688,0.24,FALSE,33.29
6256,CA-2017-139444,OFF-LA-10000134,9.856,4,0.2,3.4496,0.35,FALSE,2.464
7284,CA-2017-169439,OFF-AR-10001374,25.92,5,0.2,3.888,0.15,FALSE,5.184
7285,CA-2017-169439,FUR-FU-10000723,66.112,2,0.2,-9.0904,-0.1375,TRUE,33.056
7719,US-2017-146213,TEC-AC-10001114,159.96,4,0,51.1872,0.32,FALSE,39.99
7876,CA-2017-168403,OFF-PA-10002036,31.104,6,0.2,11.2752,0.3625,FALSE,5.184
7877,CA-2017-168403,OFF-AP-10003278,11.176,1,0.2,0.8382,0.075,FALSE,11.176
8754,CA-2017-152198,OFF-LA-10000443,17.712,6,0.2,5.9778,0.3375,FALSE,2.952
8755,CA-2017-152198,OFF-BI-10003669,4.86,3,0.7,-3.564,-0.733333333,TRUE,1.62
8756,CA-2017-152198,OFF-BI-10001628,6.258,2,0.7,-5.215,-0.833333333,TRUE,3.129
42,CA-2017-120999,TEC-PH-10004093,147.168,4,0.2,16.5564,0.1125,FALSE,36.792
1848,CA-2017-128370,FUR-CH-10002602,362.352,3,0.2,27.1764,0.075,FALSE,120.784
1849,CA-2017-128370,OFF-BI-10004140,7.184,2,0.2,2.245,0.3125,FALSE,3.592
1959,CA-2017-110905,OFF-BI-10003669,16.2,3,0,7.776,0.48,FALSE,5.4
1960,CA-2017-110905,OFF-AP-10004785,33.99,3,0,14.6157,0.43,FALSE,11.33
1961,CA-2017-110905,TEC-AC-10003023,296.85,5,0,53.433,0.18,FALSE,59.37
1962,CA-2017-110905,TEC-AC-10002217,112.8,6,0,6.768,0.06,FALSE,18.8
1963,CA-2017-110905,OFF-BI-10002954,13.71,3,0,6.5808,0.48,FALSE,4.57
1964,CA-2017-110905,OFF-PA-10002586,24.9,5,0,11.703,0.47,FALSE,4.98
1965,CA-2017-110905,OFF-ST-10000025,286.29,3,0,17.1774,0.06,FALSE,95.43
1966,CA-2017-110905,OFF-AP-10003281,24.18,2,0,7.254,0.3,FALSE,12.09
2847,CA-2017-152093,OFF-BI-10003527,762.594,3,0.8,-1143.891,-1.5,TRUE,254.198
3178,CA-2017-122280,OFF-PA-10004911,18.76,2,0,9.0048,0.48,FALSE,9.38
4926,CA-2017-126438,OFF-AR-10003338,14.88,2,0,3.72,0.25,FALSE,7.44
5370,CA-2017-147403,OFF-PA-10003302,85.056,3,0.2,28.7064,0.3375,FALSE,28.352
5894,CA-2017-159954,OFF-BI-10004876,2.78,1,0,1.3622,0.49,FALSE,2.78
6886,CA-2017-123036,TEC-AC-10003499,37.056,4,0.2,8.8008,0.2375,FALSE,9.264
6887,CA-2017-123036,TEC-PH-10003580,259.896,2,0.4,-56.3108,-0.216666667,TRUE,129.948
553,CA-2017-112774,FUR-FU-10003039,34.504,1,0.2,6.0382,0.175,FALSE,34.504
2902,CA-2017-124898,OFF-PA-10003656,184.66,7,0,84.9436,0.46,FALSE,26.38
3042,CA-2017-149559,OFF-PA-10003172,12.96,2,0,6.2208,0.48,FALSE,6.48
3043,CA-2017-149559,OFF-EN-10002312,22.18,2,0,10.8682,0.49,FALSE,11.09
3044,CA-2017-149559,FUR-CH-10002320,2054.272,8,0.2,256.784,0.125,FALSE,256.784
4368,CA-2017-117044,OFF-FA-10000936,10.528,4,0.2,3.29,0.3125,FALSE,2.632
4369,CA-2017-117044,OFF-PA-10003657,20.544,6,0.2,6.42,0.3125,FALSE,3.424
5270,CA-2017-144484,FUR-FU-10000260,32.36,4,0,11.6496,0.36,FALSE,8.09
5271,CA-2017-144484,OFF-AP-10004487,406.6,5,0,113.848,0.28,FALSE,81.32
6232,US-2017-142188,FUR-CH-10003199,177.568,2,0.2,8.8784,0.05,FALSE,88.784
6233,US-2017-142188,OFF-PA-10002005,19.44,3,0,9.3312,0.48,FALSE,6.48
6234,US-2017-142188,OFF-PA-10004101,71.28,11,0,34.2144,0.48,FALSE,6.48
6235,US-2017-142188,OFF-BI-10004600,1471.96,5,0.2,459.9875,0.3125,FALSE,294.392
6236,US-2017-142188,TEC-PH-10000127,79.96,5,0.2,-17.991,-0.225,TRUE,15.992
7493,US-2017-160836,OFF-PA-10004239,10.272,3,0.2,3.21,0.3125,FALSE,3.424
7494,US-2017-160836,FUR-TA-10002855,512.19,5,0.3,-65.853,-0.128571429,TRUE,102.438
7495,US-2017-160836,OFF-AP-10001626,1.556,2,0.8,-4.2012,-2.7,TRUE,0.778
9081,CA-2017-166898,TEC-PH-10002564,143.952,6,0.2,17.994,0.125,FALSE,23.992
9082,CA-2017-166898,OFF-PA-10002262,19.44,3,0,9.3312,0.48,FALSE,6.48
